id,fake,real
TEST_00058,0.4095592498779297,0.5740605592727661
TEST_00059,0.7985720634460449,0.1823536455631256
TEST_00060,0.03816293925046921,0.960419774055481
TEST_00061,0.08530646562576294,0.9103677272796631
TEST_00062,0.13915328681468964,0.8633769154548645
TEST_00063,0.9698277711868286,0.02702794037759304
TEST_00064,0.9965699911117554,0.002844420028850436
TEST_00065,0.030157089233398438,0.9698135852813721
TEST_00066,0.13995380699634552,0.8602668046951294
TEST_00067,0.8068627119064331,0.1962861716747284
TEST_00068,0.7376094460487366,0.26095646619796753
TEST_00069,0.7295747399330139,0.2680266201496124
TEST_00070,0.9410776495933533,0.058855317533016205
TEST_00071,0.620231032371521,0.37231120467185974
TEST_00072,0.9505319595336914,0.04318271204829216
TEST_00073,0.02578776143491268,0.974724531173706
TEST_00074,0.8172978758811951,0.18524813652038574
TEST_00075,0.9944356679916382,0.00516269588842988
TEST_00076,0.24003849923610687,0.7502355575561523
TEST_00077,0.13112637400627136,0.8707879185676575
TEST_00078,0.01738761179149151,0.9825730323791504
TEST_00079,0.11954940855503082,0.8751125335693359
TEST_00080,0.13388629257678986,0.8609301447868347
TEST_00081,0.9098201990127563,0.08614175021648407
TEST_00082,0.3558347523212433,0.6479666829109192
TEST_00083,0.9993133544921875,0.0005044537247158587
TEST_00084,0.8090605139732361,0.18602053821086884
TEST_00085,0.09049104899168015,0.9086831212043762
TEST_00086,0.9518842101097107,0.04409907013177872
TEST_00087,0.9822033643722534,0.01679372414946556
TEST_00088,0.99505215883255,0.004324786830693483
TEST_00089,0.400177925825119,0.6087444424629211
TEST_00090,0.7093445658683777,0.28741079568862915
TEST_00091,0.575774610042572,0.4211728870868683
TEST_00092,0.9059385657310486,0.09206057339906693
TEST_00093,0.34744131565093994,0.6616684198379517
TEST_00094,0.11734524369239807,0.8840903043746948
TEST_00095,0.9242615699768066,0.07607778906822205
TEST_00096,0.7486799955368042,0.2427251636981964
TEST_00097,0.20511923730373383,0.7997686862945557
TEST_00098,0.34465447068214417,0.6639391183853149
TEST_00099,0.010375019162893295,0.9897498488426208
TEST_00100,0.9676358103752136,0.03156161308288574
TEST_00101,0.8020510673522949,0.18145810067653656
TEST_00102,0.2716202437877655,0.7185599207878113
TEST_00103,0.7472274303436279,0.23685379326343536
TEST_00104,0.8061083555221558,0.18895137310028076
TEST_00105,0.061588238924741745,0.9374129772186279
TEST_00106,0.3903251886367798,0.6164589524269104
TEST_00107,0.9823877215385437,0.015329240821301937
TEST_00108,0.39885643124580383,0.5923407673835754
TEST_00109,0.9919300079345703,0.006659685634076595
TEST_00110,0.9461500644683838,0.05109354108572006
TEST_00111,0.6492986679077148,0.35023051500320435
TEST_00112,0.9960803389549255,0.0034205056726932526
TEST_00113,0.6378841400146484,0.33993619680404663
TEST_00114,0.9891946315765381,0.009220489300787449
TEST_00115,0.7931151390075684,0.21064001321792603
TEST_00116,0.9999715089797974,2.1404737708508037e-05
TEST_00117,0.7932284474372864,0.20808638632297516
TEST_00118,0.26305413246154785,0.741583526134491
TEST_00119,0.21578821539878845,0.7847412824630737
TEST_00120,0.9916090369224548,0.007661900017410517
TEST_00121,0.32000038027763367,0.6859847903251648
TEST_00122,0.21814638376235962,0.7718740105628967
TEST_00123,0.9569310545921326,0.03949098289012909
TEST_00124,0.9507279992103577,0.04578820988535881
TEST_00125,0.8916382193565369,0.10801690816879272
TEST_00126,0.1735125631093979,0.8266038298606873
TEST_00127,0.985131561756134,0.013351768255233765
TEST_00128,0.31920376420021057,0.6848104596138
TEST_00129,0.9247134923934937,0.07027249038219452
TEST_00130,0.3589059114456177,0.6395584344863892
TEST_00131,0.4305000305175781,0.5701609253883362
TEST_00132,0.6654581427574158,0.34140440821647644
TEST_00133,0.19337505102157593,0.8009889125823975
TEST_00134,0.9978625178337097,0.0016927390825003386
TEST_00135,0.965445339679718,0.032101426273584366
TEST_00136,0.8947501182556152,0.09776542335748672
TEST_00137,0.9682433009147644,0.028311876580119133
TEST_00138,0.6673710346221924,0.3332947790622711
TEST_00139,0.18215472996234894,0.8290001153945923
TEST_00140,0.6830399632453918,0.30827221274375916
TEST_00141,0.16648884117603302,0.8262999653816223
TEST_00142,0.2807897925376892,0.7306280732154846
TEST_00143,0.13354100286960602,0.8602988719940186
TEST_00144,0.9998107552528381,0.0001296373811783269
TEST_00145,0.46623390913009644,0.5447511076927185
TEST_00146,0.2247692495584488,0.7837391495704651
TEST_00147,0.990190863609314,0.008786124177277088
TEST_00148,0.9862496852874756,0.011911911889910698
TEST_00149,0.9968286156654358,0.0028024243656545877
TEST_00150,0.39470356702804565,0.6028993129730225
TEST_00151,0.470602810382843,0.5282307267189026
TEST_00152,0.5496265292167664,0.43592357635498047
TEST_00153,0.8434033989906311,0.14711390435695648
TEST_00154,0.9951890707015991,0.004081662278622389
TEST_00155,0.4008106589317322,0.5935109853744507
TEST_00156,0.1379007250070572,0.8644205927848816
TEST_00157,0.2981889843940735,0.6909416913986206
TEST_00158,0.6275089979171753,0.38515201210975647
TEST_00159,0.9047834873199463,0.08907157182693481
TEST_00160,0.6931084394454956,0.2965760827064514
TEST_00161,0.9111117720603943,0.08251426368951797
TEST_00162,0.48903366923332214,0.5094442963600159
TEST_00163,0.9438115954399109,0.051097337156534195
TEST_00164,0.7918593287467957,0.20316621661186218
TEST_00165,0.5579438805580139,0.4192658066749573
TEST_00166,0.9561484456062317,0.042508818209171295
TEST_00167,0.9856858253479004,0.012854444794356823
TEST_00168,0.5915437936782837,0.40715089440345764
TEST_00169,0.842134952545166,0.1589626520872116
TEST_00170,0.004836218897253275,0.9949808716773987
TEST_00171,0.9841846227645874,0.014832274988293648
TEST_00172,0.9999998807907104,5.0533145667941426e-08
TEST_00173,0.9614177346229553,0.03528686240315437
TEST_00174,0.3095390796661377,0.6910336017608643
TEST_00175,0.1324719339609146,0.8683163523674011
TEST_00176,0.4858464300632477,0.5128396153450012
TEST_00177,0.7665165066719055,0.2381434291601181
TEST_00178,0.9251686930656433,0.0754893571138382
TEST_00179,0.7786589860916138,0.21866051852703094
TEST_00180,0.997215747833252,0.002299620071426034
TEST_00181,0.08489261567592621,0.9130322337150574
TEST_00182,0.7416608929634094,0.2533188760280609
TEST_00183,0.19377577304840088,0.808014988899231
TEST_00184,0.4009416103363037,0.5928007960319519
TEST_00185,0.4468631446361542,0.5437936186790466
TEST_00186,0.9812514781951904,0.018256323412060738
TEST_00187,0.5775753259658813,0.4028644263744354
TEST_00188,0.36099952459335327,0.6426209807395935
TEST_00189,0.07997114956378937,0.9238480925559998
TEST_00190,0.5573508143424988,0.44820019602775574
TEST_00191,0.4965488016605377,0.4888376295566559
TEST_00192,0.7736416459083557,0.23093828558921814
TEST_00193,0.877254068851471,0.10881559550762177
TEST_00194,0.8990095853805542,0.10093598812818527
TEST_00195,0.04817932844161987,0.9513162970542908
TEST_00196,0.2586260139942169,0.7399694919586182
TEST_00197,0.02442515641450882,0.9758272171020508
TEST_00198,0.15274673700332642,0.8537822961807251
TEST_00199,0.6988472938537598,0.30711013078689575
TEST_00200,0.9407027959823608,0.057171888649463654
TEST_00201,0.7807152271270752,0.20762702822685242
TEST_00202,0.3288184106349945,0.6707413792610168
TEST_00203,0.6793305277824402,0.33112725615501404
TEST_00204,0.7130252718925476,0.2763424515724182
TEST_00205,0.9990010857582092,0.0008028708980418742
TEST_00206,0.36546215415000916,0.6323117613792419
TEST_00207,0.0589006245136261,0.9402601718902588
TEST_00208,0.7326738238334656,0.26719823479652405
TEST_00209,0.011286615394055843,0.9894359111785889
TEST_00210,0.9369557499885559,0.0611625574529171
TEST_00211,0.6365628242492676,0.37453871965408325
TEST_00212,0.503541886806488,0.5008503198623657
TEST_00213,0.9742409586906433,0.024470636621117592
TEST_00214,0.051839277148246765,0.9463232755661011
TEST_00215,0.8887167572975159,0.10750949382781982
TEST_00216,0.9434643983840942,0.054842326790094376
TEST_00217,0.041219208389520645,0.9575745463371277
TEST_00218,0.7655114531517029,0.21783104538917542
TEST_00219,0.8424562215805054,0.13909131288528442
TEST_00220,0.9960243701934814,0.003183299209922552
TEST_00221,0.08658572286367416,0.913004457950592
TEST_00222,0.7429373860359192,0.25295260548591614
TEST_00223,0.19961100816726685,0.8079533576965332
TEST_00224,0.7738668322563171,0.22272491455078125
TEST_00225,0.9974961876869202,0.0021442549768835306
TEST_00226,0.9803772568702698,0.018050439655780792
TEST_00227,0.4202001094818115,0.5885301828384399
TEST_00228,0.8833999633789062,0.11277154833078384
TEST_00229,0.8643878102302551,0.119765505194664
TEST_00230,0.9957529306411743,0.0036095166578888893
TEST_00231,0.9983332753181458,0.0012976094149053097
TEST_00232,0.9913185834884644,0.006944094318896532
TEST_00233,0.284406840801239,0.7140791416168213
TEST_00234,0.5473998785018921,0.45387840270996094
TEST_00235,0.6868658661842346,0.3137315511703491
TEST_00236,0.7603549361228943,0.24165558815002441
TEST_00237,0.07304646074771881,0.9271367192268372
TEST_00238,0.9589653611183167,0.039650268852710724
TEST_00239,0.09925168007612228,0.8954008221626282
TEST_00240,0.9134841561317444,0.08526932448148727
TEST_00241,0.9961894154548645,0.0032359017059206963
TEST_00242,0.9429482221603394,0.05278823897242546
TEST_00243,0.5394168496131897,0.4594411551952362
TEST_00244,0.42001935839653015,0.5794150829315186
TEST_00245,0.26422640681266785,0.7421258091926575
TEST_00246,0.8892375230789185,0.1098090186715126
TEST_00247,0.6552845239639282,0.33889925479888916
TEST_00248,0.06733404844999313,0.932483971118927
TEST_00249,0.9945265650749207,0.0044343965128064156
TEST_00250,0.9683910608291626,0.02956484816968441
TEST_00251,0.7978085875511169,0.19318053126335144
TEST_00252,0.9948315620422363,0.004715607035905123
TEST_00253,0.013324777595698833,0.9863812327384949
TEST_00254,0.5105740427970886,0.48765134811401367
TEST_00255,0.38485482335090637,0.6208850741386414
TEST_00256,0.24179691076278687,0.7601730227470398
TEST_00257,0.19097548723220825,0.8002368807792664
TEST_00258,0.036949191242456436,0.9609178304672241
TEST_00259,0.5023462176322937,0.49497121572494507
TEST_00260,0.8593807220458984,0.1303316354751587
TEST_00261,0.04215342923998833,0.9579915404319763
TEST_00262,0.7944597005844116,0.20426782965660095
TEST_00263,0.9777525067329407,0.021314550191164017
TEST_00264,0.3549848794937134,0.6434043645858765
TEST_00265,0.9021773934364319,0.09724394977092743
TEST_00266,0.4114522933959961,0.5808441638946533
TEST_00267,0.9742460250854492,0.022655971348285675
TEST_00268,0.9948352575302124,0.004856306593865156
TEST_00269,0.5779538154602051,0.42259588837623596
TEST_00270,0.026664385572075844,0.9731526374816895
TEST_00271,0.4780753254890442,0.5169629454612732
TEST_00272,0.4154787063598633,0.5713821649551392
TEST_00273,0.44794392585754395,0.5337187647819519
TEST_00274,0.30898144841194153,0.6935721039772034
TEST_00275,0.2841728627681732,0.718119740486145
TEST_00276,0.5022741556167603,0.49642351269721985
TEST_00277,0.21598142385482788,0.7828230261802673
TEST_00278,0.9687711596488953,0.02868015319108963
TEST_00279,0.49538618326187134,0.4953155219554901
TEST_00280,0.9979267120361328,0.0018704214598983526
TEST_00281,0.5478622317314148,0.45400264859199524
TEST_00282,0.22839921712875366,0.7742565274238586
TEST_00283,0.43807998299598694,0.566288411617279
TEST_00284,0.28717151284217834,0.7169917225837708
TEST_00285,0.6210944056510925,0.361285924911499
TEST_00286,0.0353938452899456,0.9621330499649048
TEST_00287,0.5318203568458557,0.4739537537097931
TEST_00288,0.0783495306968689,0.9194372296333313
TEST_00289,0.040976956486701965,0.9584219455718994
TEST_00290,0.5520703792572021,0.42923253774642944
TEST_00291,0.9580163955688477,0.040322478860616684
TEST_00292,0.9438574910163879,0.054531700909137726
TEST_00293,0.4369201362133026,0.5573969483375549
TEST_00294,0.3733542859554291,0.6167910695075989
TEST_00295,0.9894353747367859,0.009212690405547619
TEST_00296,0.05666632950305939,0.9431049227714539
TEST_00297,0.30861082673072815,0.6976920366287231
TEST_00298,0.6805091500282288,0.31814780831336975
TEST_00299,0.8905569911003113,0.10529415309429169
TEST_00300,0.10703276097774506,0.8875661492347717
TEST_00301,0.9978020787239075,0.0016953535377979279
TEST_00302,0.7556824088096619,0.2287154644727707
TEST_00303,0.9148103594779968,0.08349858969449997
TEST_00304,0.9491270780563354,0.04701254516839981
TEST_00305,0.365957111120224,0.6422002911567688
TEST_00306,0.2395598292350769,0.769146740436554
TEST_00307,0.04786757007241249,0.9513034224510193
TEST_00308,0.02487080916762352,0.974291980266571
TEST_00309,0.4594578146934509,0.5240975022315979
TEST_00310,0.36732375621795654,0.621886134147644
TEST_00311,0.2759492099285126,0.7273799180984497
TEST_00312,0.1560830920934677,0.8456089496612549
TEST_00313,0.9987481832504272,0.0010887256357818842
TEST_00314,0.329733669757843,0.6554340124130249
TEST_00315,0.9993249177932739,0.0004352358228061348
TEST_00316,0.9456362724304199,0.0527789443731308
TEST_00317,0.9230310916900635,0.07237798720598221
TEST_00318,0.37307873368263245,0.6197277903556824
TEST_00319,0.7727957963943481,0.22430488467216492
TEST_00320,0.7071059942245483,0.2869234085083008
TEST_00321,0.13944369554519653,0.8658258318901062
TEST_00322,0.9985495209693909,0.0012043425813317299
TEST_00323,0.9684095978736877,0.030425220727920532
TEST_00324,0.9994843006134033,0.00045447528827935457
TEST_00325,0.7567688822746277,0.24418151378631592
TEST_00326,0.9783801436424255,0.019430555403232574
TEST_00327,0.4231316149234772,0.5805321335792542
TEST_00328,0.12278766930103302,0.8744487762451172
TEST_00329,0.045620206743478775,0.9489143490791321
TEST_00330,0.4760090112686157,0.5347235798835754
TEST_00331,0.9880898594856262,0.011116434819996357
TEST_00332,0.3574325740337372,0.6465963125228882
TEST_00333,0.9541868567466736,0.04261833801865578
TEST_00334,0.9042792320251465,0.08947569131851196
TEST_00335,0.5594670176506042,0.4443245232105255
TEST_00336,0.8599576354026794,0.12936550378799438
TEST_00337,0.9372151494026184,0.061165690422058105
TEST_00338,0.9865515232086182,0.009828142821788788
TEST_00339,0.09781171381473541,0.896882951259613
TEST_00340,0.38553372025489807,0.607390284538269
TEST_00341,0.6893686056137085,0.29754891991615295
TEST_00342,0.34730836749076843,0.6520525813102722
TEST_00343,0.7406730055809021,0.25986286997795105
TEST_00344,0.7068464756011963,0.2952953577041626
TEST_00345,0.09055051952600479,0.9107710719108582
TEST_00346,0.8726571798324585,0.12396790832281113
TEST_00347,0.16128922998905182,0.8430284857749939
TEST_00348,0.8779630661010742,0.11567588895559311
TEST_00349,0.8066863417625427,0.17957483232021332
TEST_00350,0.7870500683784485,0.207773357629776
TEST_00351,0.06816787272691727,0.9288102984428406
TEST_00352,0.27197378873825073,0.7257750630378723
TEST_00353,0.6328896880149841,0.3515159785747528
TEST_00354,0.5864579081535339,0.41332125663757324
TEST_00355,0.9917911291122437,0.007648964412510395
TEST_00356,0.09043173491954803,0.9109746217727661
TEST_00357,0.2266334593296051,0.7772157788276672
TEST_00358,0.9131326079368591,0.08610561490058899
TEST_00359,0.1210932657122612,0.8789474964141846
TEST_00360,0.9952995777130127,0.004248212091624737
TEST_00361,0.08340391516685486,0.9143079519271851
TEST_00362,0.548712432384491,0.4539563059806824
TEST_00363,0.981637179851532,0.017614634707570076
TEST_00364,0.9897704124450684,0.008926793932914734
TEST_00365,0.7630966901779175,0.23619478940963745
TEST_00366,0.9997758269309998,0.00015801467816345394
TEST_00367,0.8850622177124023,0.10340384393930435
TEST_00368,0.9744318723678589,0.02337384596467018
TEST_00369,0.8162139654159546,0.17866216599941254
TEST_00370,0.05854834243655205,0.9410960078239441
TEST_00371,0.8201519250869751,0.17889276146888733
TEST_00372,0.9609750509262085,0.03830816224217415
TEST_00373,0.34156081080436707,0.6441046595573425
TEST_00374,0.11341506242752075,0.8838964700698853
TEST_00375,0.9346867799758911,0.060499660670757294
TEST_00376,0.730772852897644,0.2501455545425415
TEST_00377,0.9528858661651611,0.04532981663942337
TEST_00378,0.22286103665828705,0.7790238261222839
TEST_00379,0.9650360941886902,0.03343375027179718
TEST_00380,0.9794501066207886,0.01763753779232502
TEST_00381,0.2606436312198639,0.7404710650444031
TEST_00382,0.8193144202232361,0.18222205340862274
TEST_00383,0.4282459318637848,0.5550321936607361
TEST_00384,0.6809586882591248,0.29799869656562805
TEST_00385,0.15581104159355164,0.8452084064483643
TEST_00386,0.9377923607826233,0.06096732243895531
TEST_00387,0.7215166687965393,0.2814251482486725
TEST_00388,0.9884695410728455,0.010097638703882694
TEST_00389,0.8184121251106262,0.17718930542469025
TEST_00390,0.8963440656661987,0.09758307784795761
TEST_00391,0.07812341302633286,0.9216946959495544
TEST_00392,0.13656334578990936,0.8626002669334412
TEST_00393,0.47253918647766113,0.5287034511566162
TEST_00394,0.5424013733863831,0.43947070837020874
TEST_00395,0.9851799011230469,0.013292218558490276
TEST_00396,0.10232102125883102,0.8950642347335815
TEST_00397,0.7386585474014282,0.2415212243795395
TEST_00398,0.9992997646331787,0.0004734736867249012
TEST_00399,0.969271183013916,0.02794775366783142
TEST_00400,0.496528685092926,0.5087804794311523
TEST_00401,0.9853455424308777,0.01395738311111927
TEST_00402,0.5766335129737854,0.4213559925556183
TEST_00403,0.79813551902771,0.1962844431400299
TEST_00404,0.438591867685318,0.5453037619590759
TEST_00405,0.95506751537323,0.042112089693546295
TEST_00406,0.45309558510780334,0.5519092082977295
TEST_00407,0.73089998960495,0.24872899055480957
TEST_00408,0.10004150122404099,0.8936249017715454
TEST_00409,0.22755232453346252,0.774644136428833
TEST_00410,0.9921886920928955,0.006105572450906038
TEST_00411,0.8586568832397461,0.1231052428483963
TEST_00412,0.025754360482096672,0.9746220707893372
TEST_00413,0.8549544811248779,0.1415885090827942
TEST_00414,0.056746892631053925,0.942069947719574
TEST_00415,0.9547654986381531,0.04397083818912506
TEST_00416,0.24260827898979187,0.7617430686950684
TEST_00417,0.34264129400253296,0.6468683481216431
TEST_00418,0.983016312122345,0.016034284606575966
TEST_00419,0.4225267469882965,0.5826596617698669
TEST_00420,0.9222868084907532,0.07296822220087051
TEST_00421,0.9923073649406433,0.006528839934617281
TEST_00422,0.13693462312221527,0.8647143840789795
TEST_00423,0.012679912149906158,0.986863374710083
TEST_00424,0.2578490078449249,0.7397044897079468
TEST_00425,0.9842063188552856,0.013566959649324417
TEST_00426,0.9373881816864014,0.06135124713182449
TEST_00427,0.09615075588226318,0.9020232558250427
TEST_00428,0.39600709080696106,0.5995723009109497
TEST_00429,0.05221053957939148,0.9474727511405945
TEST_00430,0.21009957790374756,0.7895902395248413
TEST_00431,0.8092225193977356,0.17443224787712097
TEST_00432,0.9553452730178833,0.043511468917131424
TEST_00433,0.2308168262243271,0.7723006010055542
TEST_00434,0.8336317539215088,0.17084036767482758
TEST_00435,0.9496440887451172,0.04855339974164963
TEST_00436,0.9793038368225098,0.01930554397404194
TEST_00437,0.6158868670463562,0.386054128408432
TEST_00438,0.5583170652389526,0.4375506043434143
TEST_00439,0.06326443701982498,0.9381421208381653
TEST_00440,0.8482588529586792,0.15070657432079315
TEST_00441,0.2986408770084381,0.692538857460022
TEST_00442,0.29341912269592285,0.711277186870575
TEST_00443,0.19853992760181427,0.801295816898346
TEST_00444,0.527475893497467,0.44706687331199646
TEST_00445,0.1372426599264145,0.8623995780944824
TEST_00446,0.02665221132338047,0.9727374911308289
TEST_00447,0.1027744933962822,0.8955219984054565
TEST_00448,0.9894708395004272,0.009064515121281147
TEST_00449,0.9612907767295837,0.03694101423025131
TEST_00450,0.21699059009552002,0.77463698387146
TEST_00451,0.997921884059906,0.0018105169292539358
TEST_00452,0.3011082708835602,0.7109473943710327
TEST_00453,0.7154871821403503,0.2791299521923065
TEST_00454,0.9572961330413818,0.03477700799703598
TEST_00455,0.7973518371582031,0.19639092683792114
TEST_00456,0.9738495945930481,0.022631673142313957
TEST_00457,0.181040957570076,0.8173614144325256
TEST_00458,0.6157330274581909,0.3646877408027649
TEST_00459,0.027723630890250206,0.9717952013015747
TEST_00460,0.7840911149978638,0.21314965188503265
TEST_00461,0.9516526460647583,0.04748708754777908
TEST_00462,0.8291230201721191,0.1661572903394699
TEST_00463,0.09639330208301544,0.9024307131767273
TEST_00464,0.4309515357017517,0.5472251176834106
TEST_00465,0.10401571542024612,0.8951879143714905
TEST_00466,0.9636743664741516,0.03534989804029465
TEST_00467,0.04534667730331421,0.9540054202079773
TEST_00468,0.6693201065063477,0.3182973265647888
TEST_00469,0.9093264937400818,0.08790978789329529
TEST_00470,0.05565275996923447,0.9449350237846375
TEST_00471,0.2918197214603424,0.7171310782432556
TEST_00472,0.8243589401245117,0.16084781289100647
TEST_00473,0.3152404725551605,0.6905472278594971
TEST_00474,0.9762029647827148,0.020333198830485344
TEST_00475,0.8345890641212463,0.16598285734653473
TEST_00476,0.4837825298309326,0.5143803358078003
TEST_00477,0.5911741256713867,0.4136999249458313
TEST_00478,0.5971559286117554,0.411855012178421
TEST_00479,0.9089853167533875,0.08977312594652176
TEST_00480,0.9629833698272705,0.03569959104061127
TEST_00481,0.9058999419212341,0.09279385954141617
TEST_00482,0.5664094686508179,0.4323996305465698
TEST_00483,0.061849143356084824,0.9388138651847839
TEST_00484,0.9061577916145325,0.09157650917768478
TEST_00485,0.6134229302406311,0.3849186301231384
TEST_00486,0.8992844223976135,0.09901037067174911
TEST_00487,0.30794841051101685,0.7011967301368713
TEST_00488,0.5796017050743103,0.3999568223953247
TEST_00489,0.9268718957901001,0.0747249647974968
TEST_00490,0.7064128518104553,0.276139497756958
TEST_00491,0.5095351338386536,0.4904225468635559
TEST_00492,0.9861294627189636,0.012066937983036041
TEST_00493,0.6437311768531799,0.3610876202583313
TEST_00494,0.052068378776311874,0.9484556317329407
TEST_00495,0.9985983967781067,0.0010572365717962384
TEST_00496,0.9990386962890625,0.0007851812988519669
TEST_00497,0.3700154423713684,0.6144390106201172
TEST_00498,0.9977499842643738,0.0018192182760685682
TEST_00499,0.975828230381012,0.020939918234944344
TEST_00500,0.8881937265396118,0.1069110706448555
TEST_00501,0.53053218126297,0.44067490100860596
TEST_00502,0.9994975328445435,0.0003821279387921095
TEST_00503,0.060388680547475815,0.9374526143074036
TEST_00504,0.038580816239118576,0.9606614112854004
TEST_00505,0.8962531685829163,0.1020733043551445
TEST_00506,0.9971524477005005,0.0021166016813367605
TEST_00507,0.7923353314399719,0.2018587440252304
TEST_00508,0.7907736897468567,0.2014506459236145
TEST_00509,0.6928597688674927,0.31161755323410034
TEST_00510,0.9956795573234558,0.0034006142523139715
TEST_00511,0.9593378901481628,0.040106263011693954
TEST_00512,0.9954568147659302,0.004232664592564106
TEST_00513,0.6079729795455933,0.3749629855155945
TEST_00514,0.6386934518814087,0.34449902176856995
TEST_00515,0.948192834854126,0.05098570138216019
TEST_00516,0.43005403876304626,0.5638514757156372
TEST_00517,0.6666732430458069,0.31815436482429504
TEST_00518,0.7186363339424133,0.27460283041000366
TEST_00519,0.38043200969696045,0.6185154914855957
TEST_00520,0.26204097270965576,0.7317748069763184
TEST_00521,0.856870174407959,0.13933227956295013
TEST_00522,0.9424704313278198,0.05642102286219597
TEST_00523,0.8847327828407288,0.09950932115316391
TEST_00524,0.10173668712377548,0.8984513282775879
TEST_00525,0.3907514214515686,0.5986022353172302
TEST_00526,0.3171949088573456,0.6948776245117188
TEST_00527,0.3574507236480713,0.6337904334068298
TEST_00528,0.8541168570518494,0.1442609280347824
TEST_00529,0.39787188172340393,0.6105356812477112
TEST_00530,0.22179675102233887,0.7700164318084717
TEST_00531,0.2610781788825989,0.7333506941795349
TEST_00532,0.9550113677978516,0.04361560568213463
TEST_00533,0.05144646018743515,0.948205292224884
TEST_00534,0.19093076884746552,0.8080480098724365
TEST_00535,0.36359521746635437,0.6164578199386597
TEST_00536,0.9493995904922485,0.0494723804295063
TEST_00537,0.891744077205658,0.10930198431015015
TEST_00538,0.09970022737979889,0.9031141996383667
TEST_00539,0.9186767935752869,0.0764574334025383
TEST_00540,0.1866125762462616,0.8056715726852417
TEST_00541,0.12728537619113922,0.88017338514328
TEST_00542,0.9253815412521362,0.07219008356332779
TEST_00543,0.16932488977909088,0.8369818329811096
TEST_00544,0.5947934985160828,0.4055268168449402
TEST_00545,0.9459555745124817,0.04973356053233147
TEST_00546,0.4342700242996216,0.5687389969825745
TEST_00547,0.8660262227058411,0.137196347117424
TEST_00548,0.865470290184021,0.13088390231132507
TEST_00549,0.9523616433143616,0.0416887104511261
TEST_00550,0.8863271474838257,0.1132420152425766
TEST_00551,0.9519394040107727,0.04627806320786476
TEST_00552,0.8366175889968872,0.16441352665424347
TEST_00553,0.6513190269470215,0.33687102794647217
TEST_00554,0.8986212611198425,0.09831277281045914
TEST_00555,0.28392669558525085,0.7140195965766907
TEST_00556,0.6950212717056274,0.31106314063072205
TEST_00557,0.100034199655056,0.8998356461524963
TEST_00558,0.9121958613395691,0.08440115302801132
TEST_00559,0.5508546233177185,0.4434780776500702
TEST_00560,0.7931914329528809,0.20048849284648895
